request_date,blood_group,hospital_id,units_requested,request_count,avg_urgency_score,day_of_week,month,week_of_year,blood_group_enc,lag_1_units,lag_7_units,rolling_7d_mean
2026-01-07,O+,HOS008,2,1,0.0,2,1,2,0,3.0,1.0,3.5714285714285716
2026-01-20,O+,HOS008,6,1,2.0,1,1,4,0,2.0,8.0,3.7142857142857144
2026-01-21,O+,HOS008,3,1,1.0,2,1,4,0,6.0,4.0,3.4285714285714284
2026-01-29,O+,HOS008,4,1,2.0,3,1,5,0,3.0,5.0,3.2857142857142856
2026-02-08,O+,HOS008,6,1,2.0,6,2,6,0,4.0,1.0,3.142857142857143
2026-02-16,O+,HOS008,4,1,2.0,0,2,8,0,6.0,3.0,3.857142857142857
2026-02-17,O+,HOS008,3,1,1.0,1,2,8,0,4.0,3.0,4.0
2026-02-22,O+,HOS008,4,1,1.0,6,2,8,0,3.0,2.0,4.0
2026-03-16,O+,HOS008,2,1,0.0,0,3,12,0,4.0,6.0,4.285714285714286
2026-03-19,O+,HOS008,3,1,1.0,3,3,12,0,2.0,3.0,3.7142857142857144
2026-03-24,O+,HOS008,4,1,1.0,1,3,13,0,3.0,4.0,3.7142857142857144
2026-04-21,O+,HOS008,3,1,1.0,1,4,17,0,4.0,6.0,3.7142857142857144
2026-04-29,O+,HOS008,8,1,2.0,2,4,18,0,3.0,4.0,3.2857142857142856
2025-05-07,O+,HOS009,3,1,1.0,2,5,19,0,0.0,0.0,0.0
2025-05-12,O+,HOS009,4,2,0.5,0,5,20,0,3.0,0.0,3.0
2025-05-26,O+,HOS009,5,1,2.0,0,5,22,0,4.0,0.0,3.5
2025-05-29,O+,HOS009,4,1,1.0,3,5,22,0,5.0,0.0,4.0
2025-06-11,O+,HOS009,4,1,1.0,2,6,24,0,4.0,0.0,4.0
2025-06-24,O+,HOS009,6,1,2.0,1,6,26,0,4.0,0.0,4.0
2025-06-29,O+,HOS009,1,1,0.0,6,6,26,0,6.0,0.0,4.333333333333333
2025-07-15,O+,HOS009,2,1,1.0,1,7,29,0,1.0,3.0,3.857142857142857
2025-08-11,O+,HOS009,8,1,3.0,0,8,33,0,2.0,4.0,3.7142857142857144
2025-08-16,O+,HOS009,1,1,0.0,5,8,33,0,8.0,5.0,4.285714285714286
2025-08-29,O+,HOS009,4,1,1.0,4,8,35,0,1.0,4.0,3.7142857142857144
2025-09-11,O+,HOS009,2,1,1.0,3,9,37,0,4.0,4.0,3.7142857142857144
2025-09-30,O+,HOS009,3,1,1.0,1,9,40,0,2.0,6.0,3.4285714285714284
2025-10-09,O+,HOS009,1,1,0.0,3,10,41,0,3.0,1.0,3.0
2025-10-10,O+,HOS009,2,1,0.0,4,10,41,0,1.0,2.0,3.0
2025-10-24,O+,HOS009,2,1,0.0,4,10,43,0,2.0,8.0,3.0
2025-10-25,O+,HOS009,2,1,0.0,5,10,43,0,2.0,1.0,2.142857142857143
2025-10-30,O+,HOS009,5,1,2.0,3,10,44,0,2.0,4.0,2.2857142857142856
2025-11-01,O+,HOS009,13,2,2.0,5,11,44,0,5.0,2.0,2.4285714285714284
2025-11-03,O+,HOS009,1,1,0.0,0,11,45,0,13.0,3.0,4.0
2025-11-10,O+,HOS009,1,1,0.0,0,11,46,0,1.0,1.0,3.7142857142857144
2025-11-21,O+,HOS009,1,1,0.0,4,11,47,0,1.0,2.0,3.7142857142857144
2025-11-29,O+,HOS009,7,1,2.0,5,11,48,0,1.0,2.0,3.5714285714285716
2025-12-09,O+,HOS009,1,1,0.0,1,12,50,0,7.0,2.0,4.285714285714286
2025-12-11,O+,HOS009,3,1,1.0,3,12,50,0,1.0,5.0,4.142857142857143
2025-12-12,O+,HOS009,2,1,1.0,4,12,50,0,3.0,13.0,3.857142857142857
2025-12-22,O+,HOS009,2,1,1.0,0,12,52,0,2.0,1.0,2.2857142857142856
2025-12-23,O+,HOS009,1,1,0.0,1,12,52,0,2.0,1.0,2.4285714285714284
2026-01-14,O+,HOS009,2,1,1.0,2,1,3,0,1.0,1.0,2.4285714285714284
2026-01-22,O+,HOS009,2,1,0.0,3,1,4,0,2.0,7.0,2.5714285714285716
2026-02-09,O+,HOS009,2,1,1.0,0,2,7,0,2.0,1.0,1.8571428571428572
2026-02-21,O+,HOS009,2,1,1.0,5,2,8,0,2.0,3.0,2.0
2026-02-22,O+,HOS009,1,1,0.0,6,2,8,0,2.0,2.0,1.8571428571428572
2026-02-26,O+,HOS009,4,1,1.0,3,2,9,0,1.0,2.0,1.7142857142857142
2026-02-27,O+,HOS009,4,1,1.0,4,2,9,0,4.0,1.0,2.0
2026-03-20,O+,HOS009,4,1,1.0,4,3,12,0,4.0,2.0,2.4285714285714284
2026-04-06,O+,HOS009,4,1,1.0,0,4,15,0,4.0,2.0,2.7142857142857144
2026-04-08,O+,HOS009,6,2,0.5,2,4,15,0,4.0,2.0,3.0
2026-04-10,O+,HOS009,2,1,0.0,4,4,15,0,6.0,2.0,3.5714285714285716
2026-04-12,O+,HOS009,4,1,1.0,6,4,15,0,2.0,1.0,3.5714285714285716
2026-04-20,O+,HOS009,1,1,0.0,0,4,17,0,4.0,4.0,4.0
2026-04-27,O+,HOS009,4,1,2.0,0,4,18,0,1.0,4.0,3.5714285714285716
2026-04-29,O+,HOS009,3,1,1.0,2,4,18,0,4.0,4.0,3.5714285714285716
2026-05-02,O+,HOS009,3,1,1.0,5,5,18,0,3.0,4.0,3.4285714285714284
2025-05-04,O+,HOS010,2,1,0.0,6,5,18,0,0.0,0.0,0.0
2025-05-07,O+,HOS010,3,1,1.0,2,5,19,0,2.0,0.0,2.0
2025-05-09,O+,HOS010,5,1,2.0,4,5,19,0,3.0,0.0,2.5
2025-05-13,O+,HOS010,6,1,3.0,1,5,20,0,5.0,0.0,3.3333333333333335
2025-05-15,O+,HOS010,3,1,1.0,3,5,20,0,6.0,0.0,4.0
2025-05-27,O+,HOS010,1,1,0.0,1,5,22,0,3.0,0.0,3.8
2025-06-01,O+,HOS010,2,1,0.0,6,6,22,0,1.0,0.0,3.3333333333333335
2025-06-14,O+,HOS010,2,1,1.0,5,6,24,0,2.0,2.0,3.142857142857143
2025-06-24,O+,HOS010,4,2,0.5,1,6,26,0,2.0,3.0,3.142857142857143
2025-07-08,O+,HOS010,3,1,1.0,1,7,28,0,4.0,5.0,3.2857142857142856
2025-07-13,O+,HOS010,2,1,0.0,6,7,28,0,3.0,6.0,3.0
2025-07-19,O+,HOS010,3,1,1.0,5,7,29,0,2.0,3.0,2.4285714285714284
2025-07-24,O+,HOS010,3,1,1.0,3,7,30,0,3.0,1.0,2.4285714285714284
2025-07-26,O+,HOS010,2,1,1.0,5,7,30,0,3.0,2.0,2.7142857142857144
2025-07-27,O+,HOS010,6,1,2.0,6,7,30,0,2.0,2.0,2.7142857142857144
2025-08-08,O+,HOS010,14,1,3.0,4,8,32,0,6.0,4.0,3.2857142857142856
2025-08-09,O+,HOS010,2,1,1.0,5,8,32,0,14.0,3.0,4.714285714285714
2025-08-11,O+,HOS010,2,1,1.0,0,8,33,0,2.0,2.0,4.571428571428571
2025-08-13,O+,HOS010,2,1,1.0,2,8,33,0,2.0,3.0,4.571428571428571
2025-09-03,O+,HOS010,2,1,0.0,2,9,36,0,2.0,3.0,4.428571428571429
2025-09-08,O+,HOS010,1,1,0.0,0,9,37,0,2.0,2.0,4.285714285714286
2025-09-15,O+,HOS010,6,2,0.5,0,9,38,0,1.0,6.0,4.142857142857143
2025-09-23,O+,HOS010,2,1,1.0,1,9,39,0,6.0,14.0,4.142857142857143
2025-09-25,O+,HOS010,2,1,0.0,3,9,39,0,2.0,2.0,2.4285714285714284
2025-11-28,O+,HOS010,9,1,3.0,4,11,48,0,2.0,2.0,2.4285714285714284
2025-12-02,O+,HOS010,2,2,0.0,1,12,49,0,9.0,2.0,3.4285714285714284
2025-12-04,O+,HOS010,1,1,0.0,3,12,49,0,2.0,2.0,3.4285714285714284
2025-12-11,O+,HOS010,2,1,1.0,3,12,50,0,1.0,1.0,3.2857142857142856
2025-12-17,O+,HOS010,4,1,2.0,2,12,51,0,2.0,6.0,3.4285714285714284
2025-12-30,O+,HOS010,8,1,2.0,1,12,1,0,4.0,2.0,3.142857142857143
2026-01-15,O+,HOS010,4,1,1.0,3,1,3,0,8.0,2.0,4.0
2026-02-02,O+,HOS010,7,3,0.6666666666666666,0,2,6,0,4.0,9.0,4.285714285714286
2026-02-27,O+,HOS010,2,1,0.0,4,2,9,0,7.0,2.0,4.0
2026-03-05,O+,HOS010,2,1,1.0,3,3,10,0,2.0,1.0,4.0
2026-03-18,O+,HOS010,15,1,3.0,2,3,12,0,2.0,2.0,4.142857142857143
2026-04-01,O+,HOS010,2,1,1.0,2,4,14,0,15.0,4.0,6.0
2026-04-04,O+,HOS010,2,1,1.0,5,4,14,0,2.0,8.0,5.714285714285714
2026-04-08,O+,HOS010,3,1,1.0,2,4,15,0,2.0,4.0,4.857142857142857
2026-04-17,O+,HOS010,3,1,1.0,4,4,16,0,3.0,7.0,4.714285714285714
2026-04-23,O+,HOS010,2,1,0.0,3,4,17,0,3.0,2.0,4.142857142857143
2025-05-06,O+,HOS011,4,1,1.0,1,5,19,0,0.0,0.0,0.0
2025-05-20,O+,HOS011,1,1,0.0,1,5,21,0,4.0,0.0,4.0
2025-05-22,O+,HOS011,5,1,2.0,3,5,21,0,1.0,0.0,2.5
2025-05-26,O+,HOS011,2,1,0.0,0,5,22,0,5.0,0.0,3.3333333333333335
2025-05-27,O+,HOS011,2,1,0.0,1,5,22,0,2.0,0.0,3.0
2025-06-02,O+,HOS011,2,1,0.0,0,6,23,0,2.0,0.0,2.8
2025-06-03,O+,HOS011,8,1,2.0,1,6,23,0,2.0,0.0,2.6666666666666665
2025-06-04,O+,HOS011,3,1,1.0,2,6,23,0,8.0,4.0,3.4285714285714284
2025-06-08,O+,HOS011,12,1,3.0,6,6,23,0,3.0,1.0,3.2857142857142856
2025-06-29,O+,HOS011,4,1,2.0,6,6,26,0,12.0,5.0,4.857142857142857
2025-07-04,O+,HOS011,1,1,0.0,4,7,27,0,4.0,2.0,4.714285714285714
2025-07-11,O+,HOS011,4,1,2.0,4,7,28,0,1.0,2.0,4.571428571428571
2025-07-16,O+,HOS011,10,1,3.0,2,7,29,0,4.0,2.0,4.857142857142857
2025-07-23,O+,HOS011,3,1,1.0,2,7,30,0,10.0,8.0,6.0
2025-07-24,O+,HOS011,2,1,1.0,3,7,30,0,3.0,3.0,5.285714285714286
2025-07-31,O+,HOS011,7,1,2.0,3,7,31,0,2.0,12.0,5.142857142857143
2025-08-03,O+,HOS011,3,1,1.0,6,8,31,0,7.0,4.0,4.428571428571429
2025-08-29,O+,HOS011,1,1,0.0,4,8,35,0,3.0,1.0,4.285714285714286
2025-08-30,O+,HOS011,4,2,0.5,5,8,35,0,1.0,4.0,4.285714285714286
2025-09-08,O+,HOS011,1,1,0.0,0,9,37,0,4.0,10.0,4.285714285714286
2025-09-10,O+,HOS011,4,2,0.0,2,9,37,0,1.0,3.0,3.0
2025-09-11,O+,HOS011,2,1,0.0,3,9,37,0,4.0,2.0,3.142857142857143
2025-09-27,O+,HOS011,1,1,0.0,5,9,39,0,2.0,7.0,3.142857142857143
2025-10-03,O+,HOS011,5,1,2.0,4,10,40,0,1.0,3.0,2.2857142857142856
2025-10-04,O+,HOS011,2,1,0.0,5,10,40,0,5.0,1.0,2.5714285714285716
2025-10-17,O+,HOS011,1,1,0.0,4,10,42,0,2.0,4.0,2.7142857142857144
2025-10-28,O+,HOS011,2,1,0.0,1,10,44,0,1.0,1.0,2.2857142857142856
2025-10-31,O+,HOS011,2,1,0.0,4,10,44,0,2.0,4.0,2.4285714285714284
2025-11-09,O+,HOS011,1,1,0.0,6,11,45,0,2.0,2.0,2.142857142857143
2025-11-14,O+,HOS011,2,1,1.0,4,11,46,0,1.0,1.0,2.0
2025-11-22,O+,HOS011,7,1,2.0,5,11,47,0,2.0,5.0,2.142857142857143
2025-11-30,O+,HOS011,1,1,0.0,6,11,48,0,7.0,2.0,2.4285714285714284
2025-12-12,O+,HOS011,7,1,2.0,4,12,50,0,1.0,1.0,2.2857142857142856
2025-12-20,O+,HOS011,1,1,0.0,5,12,51,0,7.0,2.0,3.142857142857143
2025-12-26,O+,HOS011,3,1,1.0,4,12,52,0,1.0,2.0,3.0
2025-12-28,O+,HOS011,2,1,1.0,6,12,52,0,3.0,1.0,3.142857142857143
2026-01-08,O+,HOS011,6,2,1.5,3,1,2,0,2.0,2.0,3.2857142857142856
2026-01-17,O+,HOS011,2,1,0.0,5,1,3,0,6.0,7.0,3.857142857142857
2026-01-18,O+,HOS011,4,2,0.5,6,1,3,0,2.0,1.0,3.142857142857143
2026-01-21,O+,HOS011,2,1,0.0,2,1,4,0,4.0,7.0,3.5714285714285716
2026-01-23,O+,HOS011,3,1,1.0,4,1,4,0,2.0,1.0,2.857142857142857
2026-02-07,O+,HOS011,1,1,0.0,5,2,6,0,3.0,3.0,3.142857142857143
2026-02-09,O+,HOS011,1,1,0.0,0,2,7,0,1.0,2.0,2.857142857142857
2026-02-10,O+,HOS011,8,1,2.0,1,2,7,0,1.0,6.0,2.7142857142857144
2026-02-13,O+,HOS011,2,1,0.0,4,2,7,0,8.0,2.0,3.0
2026-02-28,O+,HOS011,6,1,2.0,5,2,9,0,2.0,4.0,3.0
2026-03-04,O+,HOS011,1,1,0.0,2,3,10,0,6.0,2.0,3.2857142857142856
2026-03-07,O+,HOS011,3,1,1.0,5,3,10,0,1.0,3.0,3.142857142857143
2026-03-09,O+,HOS011,4,1,1.0,0,3,11,0,3.0,1.0,3.142857142857143
2026-03-10,O+,HOS011,7,1,2.0,1,3,11,0,4.0,1.0,3.5714285714285716
2026-03-20,O+,HOS011,2,1,0.0,4,3,12,0,7.0,8.0,4.428571428571429
2026-04-19,O+,HOS011,4,1,1.0,6,4,16,0,2.0,2.0,3.5714285714285716
2025-05-16,O+,HOS012,3,1,1.0,4,5,20,0,0.0,0.0,0.0
2025-05-20,O+,HOS012,4,1,1.0,1,5,21,0,3.0,0.0,3.0
2025-05-26,O+,HOS012,3,1,1.0,0,5,22,0,4.0,0.0,3.5
2025-05-28,O+,HOS012,2,1,0.0,2,5,22,0,3.0,0.0,3.3333333333333335
2025-06-01,O+,HOS012,4,1,1.0,6,6,22,0,2.0,0.0,3.0
2025-06-07,O+,HOS012,2,1,1.0,5,6,23,0,4.0,0.0,3.2
2025-06-09,O+,HOS012,6,2,1.0,0,6,24,0,2.0,0.0,3.0
2025-06-11,O+,HOS012,2,1,0.0,2,6,24,0,6.0,3.0,3.4285714285714284
2025-06-16,O+,HOS012,4,1,1.0,0,6,25,0,2.0,4.0,3.2857142857142856
2025-06-18,O+,HOS012,2,1,0.0,2,6,25,0,4.0,3.0,3.2857142857142856
2025-06-20,O+,HOS012,2,1,0.0,4,6,25,0,2.0,2.0,3.142857142857143
2025-06-24,O+,HOS012,4,1,1.0,1,6,26,0,2.0,4.0,3.142857142857143
2025-06-30,O+,HOS012,1,1,0.0,0,6,27,0,4.0,2.0,3.142857142857143
2025-07-06,O+,HOS012,5,1,2.0,6,7,27,0,1.0,6.0,3.0
2025-07-24,O+,HOS012,1,1,0.0,3,7,30,0,5.0,2.0,2.857142857142857
2025-07-25,O+,HOS012,3,1,1.0,4,7,30,0,1.0,4.0,2.7142857142857144
2025-08-02,O+,HOS012,1,1,0.0,5,8,31,0,3.0,2.0,2.5714285714285716
2025-08-22,O+,HOS012,2,1,0.0,4,8,34,0,1.0,2.0,2.4285714285714284
2025-08-24,O+,HOS012,3,2,0.5,6,8,34,0,2.0,4.0,2.4285714285714284
2025-08-27,O+,HOS012,2,1,1.0,2,8,35,0,3.0,1.0,2.2857142857142856
2025-09-06,O+,HOS012,2,1,1.0,5,9,36,0,2.0,5.0,2.4285714285714284
2025-09-09,O+,HOS012,1,1,0.0,1,9,37,0,2.0,1.0,2.0
2025-09-15,O+,HOS012,4,2,0.0,0,9,38,0,1.0,3.0,2.0
2025-09-16,O+,HOS012,2,1,0.0,1,9,38,0,4.0,1.0,2.142857142857143
2025-09-27,O+,HOS012,2,1,1.0,5,9,39,0,2.0,2.0,2.2857142857142856
2025-10-19,O+,HOS012,4,1,1.0,6,10,42,0,2.0,3.0,2.2857142857142856
2025-10-24,O+,HOS012,4,1,1.0,4,10,43,0,4.0,2.0,2.4285714285714284
2025-11-02,O+,HOS012,1,1,0.0,6,11,44,0,4.0,2.0,2.7142857142857144
2025-11-22,O+,HOS012,7,1,2.0,5,11,47,0,1.0,1.0,2.5714285714285716
2025-11-23,O+,HOS012,5,1,2.0,6,11,47,0,7.0,4.0,3.4285714285714284
2025-11-24,O+,HOS012,1,1,0.0,0,11,48,0,5.0,2.0,3.5714285714285716
2025-11-26,O+,HOS012,3,2,0.5,2,11,48,0,1.0,2.0,3.4285714285714284
2025-11-27,O+,HOS012,1,1,0.0,3,11,48,0,3.0,4.0,3.5714285714285716
2025-12-01,O+,HOS012,2,1,0.0,0,12,49,0,1.0,4.0,3.142857142857143
2025-12-14,O+,HOS012,2,1,1.0,6,12,50,0,2.0,1.0,2.857142857142857
2025-12-17,O+,HOS012,4,2,0.0,2,12,51,0,2.0,7.0,3.0
2025-12-21,O+,HOS012,3,1,1.0,6,12,51,0,4.0,5.0,2.5714285714285716
2025-12-22,O+,HOS012,1,1,0.0,0,12,52,0,3.0,1.0,2.2857142857142856
2026-01-24,O+,HOS012,2,1,1.0,5,1,4,0,1.0,3.0,2.2857142857142856
2026-02-06,O+,HOS012,3,1,1.0,4,2,6,0,2.0,1.0,2.142857142857143
2026-02-14,O+,HOS012,3,1,1.0,5,2,7,0,3.0,2.0,2.4285714285714284
2026-02-20,O+,HOS012,9,1,3.0,4,2,8,0,3.0,2.0,2.5714285714285716
2026-02-23,O+,HOS012,2,1,0.0,0,2,9,0,9.0,4.0,3.5714285714285716
2026-03-04,O+,HOS012,2,1,1.0,2,3,10,0,2.0,3.0,3.2857142857142856
2026-03-06,O+,HOS012,2,1,0.0,4,3,10,0,2.0,1.0,3.142857142857143
2026-03-14,O+,HOS012,4,1,1.0,5,3,11,0,2.0,2.0,3.2857142857142856
2026-03-16,O+,HOS012,2,1,1.0,0,3,12,0,4.0,3.0,3.5714285714285716
2026-03-24,O+,HOS012,3,1,1.0,1,3,13,0,2.0,3.0,3.4285714285714284
2026-03-26,O+,HOS012,2,1,1.0,3,3,13,0,3.0,9.0,3.4285714285714284
2026-04-24,O+,HOS012,8,1,2.0,4,4,17,0,2.0,2.0,2.4285714285714284
2026-04-29,O+,HOS012,1,1,0.0,2,4,18,0,8.0,2.0,3.2857142857142856
2026-04-30,O+,HOS012,4,1,2.0,3,4,18,0,1.0,2.0,3.142857142857143
2025-05-08,O+,HOS013,7,1,2.0,3,5,19,0,0.0,0.0,0.0
2025-05-14,O+,HOS013,18,2,2.0,2,5,20,0,7.0,0.0,7.0
2025-05-24,O+,HOS013,3,1,1.0,5,5,21,0,18.0,0.0,12.5
2025-05-28,O+,HOS013,2,1,1.0,2,5,22,0,3.0,0.0,9.333333333333334
2025-06-08,O+,HOS013,1,1,0.0,6,6,23,0,2.0,0.0,7.5
2025-06-10,O+,HOS013,7,1,2.0,1,6,24,0,1.0,0.0,6.2
2025-06-13,O+,HOS013,3,1,1.0,4,6,24,0,7.0,0.0,6.333333333333333
2025-06-22,O+,HOS013,8,2,1.0,6,6,25,0,3.0,7.0,5.857142857142857
2025-06-27,O+,HOS013,4,1,1.0,4,6,26,0,8.0,18.0,6.0
2025-07-04,O+,HOS013,2,1,1.0,4,7,27,0,4.0,3.0,4.0
2025-07-06,O+,HOS013,1,1,0.0,6,7,27,0,2.0,2.0,3.857142857142857
2025-07-17,O+,HOS013,1,1,0.0,3,7,29,0,1.0,1.0,3.7142857142857144
2025-07-20,O+,HOS013,2,1,0.0,6,7,29,0,1.0,7.0,3.7142857142857144
2025-07-23,O+,HOS013,2,1,0.0,2,7,30,0,2.0,3.0,3.0
2025-08-07,O+,HOS013,4,1,2.0,3,8,32,0,2.0,8.0,2.857142857142857
2025-08-09,O+,HOS013,3,1,1.0,5,8,32,0,4.0,4.0,2.2857142857142856
2025-08-22,O+,HOS013,2,1,1.0,4,8,34,0,3.0,2.0,2.142857142857143
2025-08-23,O+,HOS013,12,2,1.5,5,8,34,0,2.0,1.0,2.142857142857143
2025-08-26,O+,HOS013,4,1,1.0,1,8,35,0,12.0,1.0,3.7142857142857144
2025-09-01,O+,HOS013,3,1,1.0,0,9,36,0,4.0,2.0,4.142857142857143
2025-09-05,O+,HOS013,6,1,2.0,4,9,36,0,3.0,2.0,4.285714285714286
2025-09-13,O+,HOS013,2,1,0.0,5,9,37,0,6.0,4.0,4.857142857142857
2025-09-27,O+,HOS013,10,2,1.5,5,9,39,0,2.0,3.0,4.571428571428571
2025-10-02,O+,HOS013,4,1,2.0,3,10,40,0,10.0,2.0,5.571428571428571
2025-10-24,O+,HOS013,11,1,3.0,4,10,43,0,4.0,12.0,5.857142857142857
2025-10-27,O+,HOS013,1,1,0.0,0,10,44,0,11.0,4.0,5.714285714285714
2025-10-31,O+,HOS013,1,1,0.0,4,10,44,0,1.0,3.0,5.285714285714286
2025-11-01,O+,HOS013,2,1,0.0,5,11,44,0,1.0,6.0,5.0
2025-11-21,O+,HOS013,1,1,0.0,4,11,47,0,2.0,2.0,4.428571428571429
2025-11-25,O+,HOS013,7,1,3.0,1,11,48,0,1.0,10.0,4.285714285714286
2025-11-30,O+,HOS013,8,1,2.0,6,11,48,0,7.0,4.0,3.857142857142857
2025-12-03,O+,HOS013,6,1,2.0,2,12,49,0,8.0,11.0,4.428571428571429
2025-12-07,O+,HOS013,4,1,1.0,6,12,49,0,6.0,1.0,3.7142857142857144
2025-12-19,O+,HOS013,1,1,0.0,4,12,51,0,4.0,1.0,4.142857142857143
2025-12-22,O+,HOS013,6,1,2.0,0,12,52,0,1.0,2.0,4.142857142857143
2025-12-27,O+,HOS013,1,1,0.0,5,12,52,0,6.0,1.0,4.714285714285714
2026-01-07,O+,HOS013,3,1,1.0,2,1,2,0,1.0,7.0,4.714285714285714
2026-01-28,O+,HOS013,1,1,0.0,2,1,5,0,3.0,8.0,4.142857142857143
2026-01-31,O+,HOS013,2,1,1.0,5,1,5,0,1.0,6.0,3.142857142857143
2026-02-09,O+,HOS013,3,1,1.0,0,2,7,0,2.0,4.0,2.5714285714285716
2026-02-10,O+,HOS013,2,1,1.0,1,2,7,0,3.0,1.0,2.4285714285714284
2026-02-13,O+,HOS013,4,1,2.0,4,2,7,0,2.0,6.0,2.5714285714285716
2026-02-14,O+,HOS013,10,2,1.5,5,2,7,0,4.0,1.0,2.2857142857142856
2026-02-25,O+,HOS013,1,1,0.0,2,2,9,0,10.0,3.0,3.5714285714285716
2026-02-28,O+,HOS013,1,1,0.0,5,2,9,0,1.0,1.0,3.2857142857142856
2026-03-21,O+,HOS013,6,1,3.0,5,3,12,0,1.0,2.0,3.2857142857142856
2026-04-01,O+,HOS013,6,1,2.0,2,4,14,0,6.0,3.0,3.857142857142857
2026-04-05,O+,HOS013,6,1,3.0,6,4,14,0,6.0,2.0,4.285714285714286
2026-04-14,O+,HOS013,2,1,1.0,1,4,16,0,6.0,4.0,4.857142857142857
2026-04-18,O+,HOS013,4,1,1.0,5,4,16,0,2.0,10.0,4.571428571428571
2026-04-23,O+,HOS013,4,1,1.0,3,4,17,0,4.0,1.0,3.7142857142857144
2026-04-26,O+,HOS013,7,1,2.0,6,4,17,0,4.0,1.0,4.142857142857143
2026-05-02,O+,HOS013,7,1,2.0,5,5,18,0,7.0,6.0,5.0
2025-05-14,O+,HOS014,2,1,0.0,2,5,20,0,0.0,0.0,0.0
2025-06-03,O+,HOS014,1,1,0.0,1,6,23,0,2.0,0.0,2.0
2025-06-09,O+,HOS014,1,1,0.0,0,6,24,0,1.0,0.0,1.5
2025-06-17,O+,HOS014,1,1,0.0,1,6,25,0,1.0,0.0,1.3333333333333333
2025-06-19,O+,HOS014,4,1,1.0,3,6,25,0,1.0,0.0,1.25
2025-06-22,O+,HOS014,2,1,1.0,6,6,25,0,4.0,0.0,1.8
2025-07-05,O+,HOS014,1,1,0.0,5,7,27,0,2.0,0.0,1.8333333333333333
2025-07-09,O+,HOS014,2,1,1.0,2,7,28,0,1.0,2.0,1.7142857142857142
2025-07-17,O+,HOS014,5,2,1.0,3,7,29,0,2.0,1.0,1.7142857142857142
2025-07-21,O+,HOS014,3,1,1.0,0,7,30,0,5.0,1.0,2.2857142857142856
2025-07-25,O+,HOS014,5,2,1.0,4,7,30,0,3.0,1.0,2.5714285714285716
2025-08-04,O+,HOS014,1,1,0.0,0,8,32,0,5.0,4.0,3.142857142857143
2025-08-07,O+,HOS014,1,1,0.0,3,8,32,0,1.0,2.0,2.7142857142857144
2025-08-16,O+,HOS014,2,1,0.0,5,8,33,0,1.0,1.0,2.5714285714285716
2025-08-30,O+,HOS014,3,1,1.0,5,8,35,0,2.0,2.0,2.7142857142857144
2025-09-12,O+,HOS014,3,1,1.0,4,9,37,0,3.0,5.0,2.857142857142857
2025-09-18,O+,HOS014,8,1,2.0,3,9,38,0,3.0,3.0,2.5714285714285716
2025-09-22,O+,HOS014,1,1,0.0,0,9,39,0,8.0,5.0,3.2857142857142856
2025-10-07,O+,HOS014,5,2,1.0,1,10,41,0,1.0,1.0,2.7142857142857144
2025-10-17,O+,HOS014,7,1,2.0,4,10,42,0,5.0,1.0,3.2857142857142856
2025-10-24,O+,HOS014,1,1,0.0,4,10,43,0,7.0,2.0,4.142857142857143
2025-10-27,O+,HOS014,2,1,0.0,0,10,44,0,1.0,3.0,4.0
2025-10-31,O+,HOS014,2,1,1.0,4,10,44,0,2.0,3.0,3.857142857142857
2025-11-16,O+,HOS014,3,1,1.0,6,11,46,0,2.0,8.0,3.7142857142857144
2025-11-24,O+,HOS014,6,1,2.0,0,11,48,0,3.0,1.0,3.0
2025-11-25,O+,HOS014,2,1,1.0,1,11,48,0,6.0,5.0,3.7142857142857144
2025-11-27,O+,HOS014,5,1,2.0,3,11,48,0,2.0,7.0,3.2857142857142856
2025-11-28,O+,HOS014,2,1,1.0,4,11,48,0,5.0,1.0,3.0
2025-12-08,O+,HOS014,1,1,0.0,0,12,50,0,2.0,2.0,3.142857142857143
2025-12-19,O+,HOS014,2,1,1.0,4,12,51,0,1.0,2.0,3.0
2025-12-26,O+,HOS014,2,1,0.0,4,12,52,0,2.0,3.0,3.0
2026-01-07,O+,HOS014,2,1,1.0,2,1,2,0,2.0,6.0,2.857142857142857
2026-01-29,O+,HOS014,2,1,0.0,3,1,5,0,2.0,2.0,2.2857142857142856
2026-02-17,O+,HOS014,2,1,1.0,1,2,8,0,2.0,5.0,2.2857142857142856
2026-02-21,O+,HOS014,3,1,1.0,5,2,8,0,2.0,2.0,1.8571428571428572
2026-02-24,O+,HOS014,4,1,1.0,1,2,9,0,3.0,1.0,2.0
2026-02-27,O+,HOS014,4,1,1.0,4,2,9,0,4.0,2.0,2.4285714285714284
2026-03-05,O+,HOS014,1,1,0.0,3,3,10,0,4.0,2.0,2.7142857142857144
2026-03-07,O+,HOS014,4,2,0.5,5,3,10,0,1.0,2.0,2.5714285714285716
2026-03-08,O+,HOS014,4,1,1.0,6,3,10,0,4.0,2.0,2.857142857142857
2026-03-11,O+,HOS014,15,1,3.0,2,3,11,0,4.0,2.0,3.142857142857143
2026-03-17,O+,HOS014,2,1,1.0,1,3,12,0,15.0,3.0,5.0
2026-03-25,O+,HOS014,4,1,1.0,2,3,13,0,2.0,4.0,4.857142857142857
2026-04-01,O+,HOS014,1,1,0.0,2,4,14,0,4.0,4.0,4.857142857142857
2026-04-03,O+,HOS014,12,1,3.0,4,4,14,0,1.0,1.0,4.428571428571429
